"","CET","Max.TemperatureC","Mean.TemperatureC","Min.TemperatureC","Dew.PointC","MeanDew.PointC","Min.DewpointC","Max.Humidity","Mean.Humidity","Min.Humidity","Max.Sea.Level.PressurehPa","Mean.Sea.Level.PressurehPa","Min.Sea.Level.PressurehPa","Max.VisibilityKm","Mean.VisibilityKm","Min.VisibilitykM","Max.Wind.SpeedKm.h","Mean.Wind.SpeedKm.h","Max.Gust.SpeedKm.h","Precipitationmm","CloudCover","Events","WindDirDegrees"
"1107",1999-07-12,26,22,18,18,16,14,94,74,51,1016,1013,1011,10,10,4,19,11,39,0,4,"Rain-Thunderstorm",48
"1108",1999-07-13,25,20,15,18,16,14,94,78,57,1011,1009,1007,10,7,1,19,5,NA,0,4,"Fog-Thunderstorm",309
"1109",1999-07-14,21,17,14,15,11,7,94,70,46,1014,1010,1007,10,8,2,34,14,NA,0,5,"",273
"1110",1999-07-15,20,16,12,14,11,8,94,77,52,1017,1015,1014,10,10,8,27,13,NA,0,6,"Rain",260
"1111",1999-07-16,22,16,11,13,10,7,94,68,40,1022,1020,1017,10,10,10,11,6,NA,0,6,"",296
"1112",1999-07-17,26,19,12,12,11,9,88,57,36,1022,1020,1018,10,10,10,10,5,NA,0,NA,"",85
"1113",1999-07-18,29,23,17,16,13,11,68,56,37,1019,1016,1014,10,10,10,13,6,NA,0,1,"",114
"1114",1999-07-19,28,23,18,16,15,13,78,62,42,1016,1015,1014,10,10,10,21,10,NA,0,4,"Thunderstorm",216
"1115",1999-07-20,25,21,17,16,14,12,88,67,44,1016,1015,1014,10,10,6,29,13,NA,0,5,"",232
"1116",1999-07-21,20,18,14,16,11,6,94,66,49,1018,1016,1014,10,10,6,32,18,45,0,5,"Rain",269
"1117",1999-07-22,18,14,12,10,8,6,82,66,48,1020,1018,1017,10,10,10,27,11,37,0,6,"Rain",276
"1118",1999-07-23,17,13,11,10,8,7,82,70,52,1025,1023,1020,10,10,10,21,10,NA,0,6,"",335
"1119",1999-07-24,24,17,11,13,9,7,77,62,46,1026,1024,1022,10,10,10,21,8,NA,0,5,"",53
"1120",1999-07-25,28,21,15,13,12,11,82,58,39,1023,1020,1018,10,10,10,21,10,NA,0,4,"",61
"1121",1999-07-26,27,22,18,16,14,11,73,60,45,1020,1019,1018,10,10,10,26,14,NA,0,3,"",42
"1122",1999-07-27,28,21,15,14,12,11,77,60,39,1020,1019,1017,10,10,10,29,24,NA,0,NA,"",55
"1123",1999-07-28,28,21,15,13,11,6,72,52,36,1019,1017,1017,10,10,10,27,21,NA,0,NA,"",64
"1124",1999-07-29,28,22,16,10,7,5,59,41,25,1019,1018,1017,10,10,10,19,14,39,0,NA,"",68
"1125",1999-07-30,28,22,17,10,8,6,55,39,26,1018,1016,1015,10,10,10,19,11,27,0,NA,"",75
"1126",1999-07-31,28,22,17,9,7,4,52,38,23,1016,1015,1014,10,10,10,19,10,NA,0,NA,"",73
"1127",1999-08-01,28,23,18,10,7,5,49,37,24,1017,1016,1015,10,10,10,13,10,NA,0,6,"Rain",72
"1128",1999-08-02,29,23,18,9,7,5,49,36,23,1017,1016,1014,10,10,10,14,10,NA,0,NA,"",82
"1129",1999-08-03,22,19,17,17,12,7,94,64,40,1015,1014,1013,10,8,5,14,8,NA,0,4,"Rain",105
"1130",1999-08-04,28,21,14,17,14,10,100,71,32,1015,1012,1010,10,5,0,16,5,NA,0,4,"Fog-Rain",107
"1131",1999-08-05,27,22,18,18,15,9,94,72,32,1014,1012,1009,10,7,1,24,11,NA,0,6,"Rain",235
"1132",1999-08-06,28,21,15,17,13,11,88,60,37,1015,1012,1006,10,10,10,13,5,NA,0,3,"",120
"1133",1999-08-07,24,20,17,18,14,11,94,74,44,1009,1007,1006,10,9,1,26,16,NA,0,6,"Rain-Thunderstorm",236
"1134",1999-08-08,25,20,16,17,13,10,94,66,39,1005,1003,1001,10,10,8,34,14,NA,0,5,"Rain",209
"1135",1999-08-09,25,19,14,15,13,1,100,74,39,1008,1007,1005,10,8,0,27,10,NA,0,5,"Fog-Rain-Thunderstorm",228
"1136",1999-08-10,21,18,15,15,14,13,94,85,60,1015,1011,1008,10,9,3,35,13,NA,0,5,"Rain",235
"1137",1999-08-11,18,16,12,14,12,9,94,80,59,1021,1019,1015,10,9,3,14,10,NA,0,6,"",348
"1138",1999-08-12,19,14,10,10,8,7,94,66,46,1020,1019,1018,10,10,10,19,10,NA,0,5,"",32
"1139",1999-08-13,21,16,10,9,7,6,82,59,38,1019,1017,1014,10,9,8,11,8,NA,0,5,"",348
"1140",1999-08-14,16,14,13,15,12,8,94,84,59,1014,1008,1004,10,8,2,32,13,47,0,6,"Rain",213
"1141",1999-08-15,18,16,13,13,11,9,94,75,56,1012,1009,1004,10,10,10,29,21,NA,0,6,"Rain",258
"1142",1999-08-16,16,13,12,14,12,10,94,87,77,1011,1010,1007,10,10,4,10,5,NA,0,6,"Rain-Thunderstorm",215
"1143",1999-08-17,18,14,11,11,9,8,100,78,55,1010,1009,1008,10,10,6,26,11,NA,0,6,"Rain",246
"1144",1999-08-18,20,16,12,14,11,9,94,78,60,1009,1005,1002,10,10,4,47,14,64,0,5,"Rain-Thunderstorm",206
"1145",1999-08-19,20,16,12,10,8,6,82,63,40,1015,1012,1007,10,10,10,39,31,52,0,4,"",246
"1146",1999-08-20,20,15,10,11,9,8,94,71,49,1022,1020,1017,10,10,10,19,8,NA,0,3,"",286
"1147",1999-08-21,21,16,10,10,8,5,94,67,37,1023,1022,1022,10,9,6,16,10,NA,0,3,"",23
"1148",1999-08-22,21,16,10,8,7,5,82,58,35,1023,1022,1020,10,10,10,21,16,NA,0,1,"",53
"1149",1999-08-23,24,17,11,8,7,5,71,51,33,1020,1019,1017,10,10,10,19,13,NA,0,NA,"",87
"1150",1999-08-24,24,20,16,13,10,7,68,55,44,1019,1018,1017,10,10,10,11,8,NA,0,NA,"",98
"1151",1999-08-25,29,22,16,18,14,12,83,64,45,1018,1016,1013,10,10,5,27,10,53,0,6,"Rain-Thunderstorm",105
"1152",1999-08-26,21,19,17,18,17,16,100,89,73,1018,1016,1013,10,9,1,26,11,NA,0,5,"Fog-Rain-Thunderstorm",191
"1153",1999-08-27,23,19,15,17,14,12,100,75,53,1021,1020,1018,10,8,2,10,5,NA,0,4,"",326
"1154",1999-08-28,22,18,14,13,11,9,88,65,43,1024,1022,1021,10,10,9,19,10,24,0,5,"Rain",17
"1155",1999-08-29,23,18,13,12,11,9,82,65,43,1023,1021,1019,10,10,7,19,11,NA,0,2,"",48
"1156",1999-08-30,24,18,13,13,11,10,88,63,41,1020,1019,1018,10,10,10,10,5,NA,0,2,"",27
"1157",1999-08-31,22,17,13,12,11,8,94,66,46,1021,1019,1018,10,8,1,14,10,NA,0,2,"",15
"1158",1999-09-01,20,17,14,12,11,9,82,69,56,1024,1022,1021,10,9,6,13,6,NA,0,6,"",22
"1159",1999-09-02,23,18,13,12,9,6,94,62,33,1025,1023,1022,10,8,4,19,13,NA,0,1,"",65
"1160",1999-09-03,23,17,12,10,8,6,72,54,38,1021,1019,1017,10,10,10,32,18,NA,0,1,"",76
"1161",1999-09-04,26,20,14,14,12,9,77,62,44,1019,1018,1017,10,10,10,19,13,NA,0,6,"",69
"1162",1999-09-05,25,20,15,13,11,10,77,59,39,1017,1015,1014,10,10,8,19,6,NA,0,2,"Thunderstorm",78
"1163",1999-09-06,20,18,15,15,13,12,94,77,68,1014,1013,1012,10,10,10,16,5,40,0,5,"Rain-Thunderstorm",203
"1164",1999-09-07,22,17,12,16,13,11,100,84,60,1020,1016,1013,10,6,1,14,6,NA,0,5,"",229
"1165",1999-09-08,24,18,13,14,13,11,94,71,50,1022,1021,1020,10,7,1,11,5,NA,0,2,"",133
"1166",1999-09-09,27,21,15,15,13,12,82,61,42,1026,1023,1021,10,9,5,16,5,NA,0,1,"",47
"1167",1999-09-10,28,22,17,14,12,10,77,55,32,1027,1026,1024,10,9,6,21,13,NA,0,2,"",74
"1168",1999-09-11,27,22,17,13,11,10,68,52,34,1024,1021,1018,10,10,10,13,10,NA,0,NA,"",110
"1169",1999-09-12,28,22,17,14,13,11,77,60,35,1018,1017,1015,10,9,7,10,3,NA,0,0,"",177
"1170",1999-09-13,29,23,17,15,12,11,68,54,33,1015,1012,1010,10,10,10,13,8,32,0,3,"",91
"1171",1999-09-14,27,21,16,15,12,10,82,59,34,1014,1013,1011,10,6,4,16,6,NA,0,3,"",224
"1172",1999-09-15,19,17,13,15,14,12,94,84,64,1015,1014,1012,10,9,4,16,8,NA,0,6,"Rain-Thunderstorm",293
"1173",1999-09-16,19,14,9,11,8,0,100,73,46,1015,1014,1012,10,6,0,14,8,NA,0,4,"Fog",256
"1174",1999-09-17,13,12,11,11,9,7,94,85,67,1012,1011,1010,10,8,4,10,3,NA,0,6,"Rain",249
"1175",1999-09-18,18,14,10,11,9,8,100,82,59,1012,1010,1006,10,7,0,10,5,NA,0,5,"Fog",145
"1176",1999-09-19,22,16,11,13,11,9,88,72,49,1006,1002,995,10,10,10,21,10,NA,0,6,"Rain",101
"1177",1999-09-20,18,16,14,13,12,10,94,79,63,1001,998,994,10,10,8,21,11,29,0,6,"Rain",188
"1178",1999-09-21,17,13,11,13,11,8,94,84,72,1006,1004,1002,10,10,8,24,13,NA,0,6,"Rain",187
"1179",1999-09-22,17,14,13,15,14,12,100,93,88,1011,1008,1005,10,8,1,24,14,34,0,6,"Rain",194
"1180",1999-09-23,22,18,15,15,13,11,94,78,50,1016,1012,1009,10,7,1,27,10,NA,0,4,"Rain",213
"1181",1999-09-24,23,17,12,15,13,11,94,78,50,1020,1017,1016,10,6,1,19,10,NA,0,2,"Fog-Rain-Thunderstorm",205
"1182",1999-09-25,19,17,14,15,13,13,94,86,68,1016,1013,1009,10,7,1,13,6,NA,0,6,"",212
"1183",1999-09-26,17,14,12,14,12,9,94,86,59,1010,1009,1007,10,7,0,35,11,NA,0,6,"Rain",239
"1184",1999-09-27,18,14,11,12,11,9,94,83,56,1010,1008,1006,10,10,6,27,14,NA,0,6,"Rain",217
"1185",1999-09-28,14,13,12,12,11,10,94,85,77,1011,1007,1004,10,9,3,29,21,NA,0,6,"Rain",238
"1186",1999-09-29,15,13,12,14,12,10,100,92,82,1011,1007,1003,10,7,1,34,21,45,0,6,"Rain",225
"1187",1999-09-30,15,13,12,13,11,10,100,90,77,1003,999,997,10,9,3,39,23,58,0,6,"Rain",233
"1188",1999-10-01,15,13,11,11,9,9,94,82,67,1010,1008,1003,10,10,9,37,26,45,0,6,"Rain",244
"1189",1999-10-02,14,12,10,12,11,9,94,91,82,1009,1004,1000,10,8,1,40,24,55,0,6,"Rain",222
"1190",1999-10-03,11,8,6,8,7,5,93,85,67,1010,1006,1003,10,10,9,37,19,39,0,5,"Rain",239
"1191",1999-10-04,12,9,6,7,6,4,93,84,62,1017,1012,1010,10,9,3,21,13,NA,0,5,"Rain",263
"1192",1999-10-05,11,9,7,6,5,4,93,83,66,1025,1021,1017,10,10,9,13,8,NA,0,6,"",310
"1193",1999-10-06,12,8,4,5,4,2,100,81,54,1028,1027,1025,10,7,0,10,5,NA,0,4,"Fog",352
"1194",1999-10-07,13,8,3,6,4,2,93,79,58,1029,1028,1027,10,8,2,8,3,NA,0,4,"Fog",282
"1195",1999-10-08,12,9,6,11,7,4,100,88,76,1028,1025,1023,10,5,1,24,11,NA,0,6,"Rain",241
"1196",1999-10-09,12,11,11,11,11,9,100,93,82,1026,1024,1023,10,4,1,26,19,NA,0,6,"Rain",260
"1197",1999-10-10,14,12,11,11,11,9,100,89,72,1027,1026,1025,10,6,1,21,14,NA,0,6,"",246
"1198",1999-10-11,15,13,11,13,11,10,100,92,82,1027,1026,1025,10,7,0,14,10,NA,0,6,"Fog",243
"1199",1999-10-12,14,11,8,12,7,4,100,77,51,1029,1028,1026,10,8,1,19,10,NA,0,6,"",48
"1200",1999-10-13,15,10,6,6,4,3,81,69,54,1029,1027,1026,10,9,1,23,13,NA,0,3,"",54
"1201",1999-10-14,15,10,5,7,5,3,87,75,51,1027,1026,1025,10,8,4,23,14,NA,0,2,"",59
"1202",1999-10-15,14,10,6,7,6,5,100,80,59,1025,1023,1021,10,6,0,21,14,NA,0,5,"Fog",67
"1203",1999-10-16,14,9,5,6,3,0,87,70,41,1023,1022,1020,10,10,10,21,14,NA,0,NA,"",65
"1204",1999-10-17,12,6,1,1,0,-2,93,67,38,1021,1020,1019,10,10,10,27,21,NA,0,NA,"",73
"1205",1999-10-18,9,4,1,-1,-2,-4,81,63,40,1020,1017,1015,10,10,10,40,27,NA,0,NA,"",76
"1206",1999-10-19,9,4,0,-2,-3,-3,81,62,43,1014,1012,1010,10,10,10,35,27,NA,0,NA,"",81
"1207",1999-10-20,9,6,2,3,1,0,87,73,66,1009,1007,1005,10,9,7,27,19,NA,0,6,"Rain",75
"1208",1999-10-21,9,7,4,4,2,0,87,73,62,1005,1002,1000,10,9,7,19,13,NA,0,6,"",101
"1209",1999-10-22,15,9,4,10,6,3,93,80,63,1006,1003,1000,10,8,3,16,8,29,0,6,"Rain",129
"1210",1999-10-23,15,12,9,11,10,8,100,89,72,1003,1002,1001,10,8,1,19,13,NA,0,5,"Rain",187
"1211",1999-10-24,10,9,8,9,8,7,94,92,82,1001,996,993,10,8,2,21,11,37,0,6,"Rain",162
"1212",1999-10-25,14,11,8,10,8,7,100,90,77,1008,1001,997,10,9,2,23,13,NA,0,5,"Rain",189
"1213",1999-10-26,12,9,7,9,8,6,100,90,82,1023,1015,1009,10,9,5,29,13,NA,0,4,"",235
"1214",1999-10-27,12,10,8,9,8,7,100,90,77,1029,1027,1023,10,4,0,14,10,NA,0,4,"Fog",235
"1215",1999-10-28,11,8,6,8,7,5,100,90,82,1027,1025,1024,6,3,0,6,2,NA,0,4,"Fog",206
"1216",1999-10-29,13,9,6,10,8,5,100,92,77,1029,1026,1022,8,2,0,13,8,NA,0,5,"Fog",64
"1217",1999-10-30,18,13,9,12,10,7,94,81,64,1021,1014,1012,10,6,4,14,10,NA,0,5,"",160
"1218",1999-10-31,13,10,7,12,7,5,94,84,71,1026,1021,1012,10,9,5,24,14,45,0,6,"Rain",228
"1219",1999-11-01,14,9,4,13,7,3,94,85,72,1024,1020,1017,10,10,8,21,8,NA,0,6,"Rain",182
"1220",1999-11-02,14,10,7,13,10,5,100,93,87,1027,1020,1015,10,8,2,23,11,NA,0,6,"Rain",283
"1221",1999-11-03,9,6,2,7,4,1,100,93,81,1032,1030,1027,10,4,0,13,5,NA,0,2,"Fog",338
"1222",1999-11-04,10,6,2,5,3,1,100,88,71,1030,1024,1019,10,5,0,21,11,NA,0,5,"Fog",61
"1223",1999-11-05,11,8,6,6,5,4,93,84,62,1019,1012,1003,10,8,2,32,10,58,0,6,"Rain",183
"1224",1999-11-06,8,6,3,6,3,0,87,80,70,1018,1009,1004,10,10,10,29,23,47,0,5,"Rain",257
"1225",1999-11-07,6,3,1,4,2,0,93,88,81,1029,1024,1018,10,9,4,14,11,NA,0,6,"",276
"1226",1999-11-08,7,4,2,6,4,2,100,91,76,1030,1029,1029,10,6,0,13,6,NA,0,6,"",271
"1227",1999-11-09,10,8,6,6,6,3,100,88,71,1031,1030,1029,10,7,0,14,5,NA,0,6,"Rain",16
"1228",1999-11-10,7,6,5,5,3,2,93,83,71,1029,1028,1027,10,9,4,24,14,NA,0,6,"Rain",17
"1229",1999-11-11,6,3,2,4,2,0,93,84,75,1029,1028,1027,10,9,4,29,23,NA,0,6,"Rain",63
"1230",1999-11-12,7,3,0,0,-1,-1,93,79,61,1028,1027,1025,10,8,4,23,18,NA,0,4,"",71
"1231",1999-11-13,5,3,1,0,-1,-2,87,80,70,1025,1021,1018,10,9,5,23,14,NA,0,4,"",67
"1232",1999-11-14,8,4,0,5,2,-1,100,85,70,1017,1015,1013,10,6,0,19,8,NA,0,6,"Fog",6
"1233",1999-11-15,4,1,-2,0,-5,-6,80,68,52,1021,1019,1016,10,10,10,26,18,NA,0,1,"",61
"1234",1999-11-16,0,-2,-4,-3,-5,-6,93,80,69,1019,1015,1012,10,8,2,21,11,39,0,6,"Snow",334
"1235",1999-11-17,2,0,-2,0,-1,-2,100,93,81,1012,1011,1011,10,5,0,23,13,NA,0,6,"Fog-Snow",267
"1236",1999-11-18,1,0,-1,0,-2,-3,93,89,81,1012,1006,1001,10,8,2,23,13,NA,0,6,"Snow",264
"1237",1999-11-19,2,0,-2,-1,-2,-4,93,84,75,1012,1007,1002,10,9,1,26,11,42,0,6,"Snow",356
"1238",1999-11-20,1,-1,-2,-1,-3,-4,93,87,80,1016,1013,1011,10,8,1,23,10,NA,0,6,"Snow",33
"1239",1999-11-21,0,-2,-4,-3,-5,-7,86,81,69,1015,1014,1012,10,10,8,19,14,37,0,4,"Snow",47
"1240",1999-11-22,0,-3,-6,-2,-5,-8,93,87,75,1018,1015,1013,10,7,1,23,10,NA,0,6,"Snow",261
"1241",1999-11-23,2,0,-1,2,1,-2,100,98,93,1025,1022,1018,3,1,0,21,14,NA,0,7,"Fog-Rain",266
"1242",1999-11-24,4,2,1,4,2,1,100,100,100,1030,1028,1025,1,0,0,10,5,NA,0,7,"Fog-Rain",222
"1243",1999-11-25,5,4,3,4,4,3,100,99,93,1032,1031,1030,4,1,0,19,10,NA,0,6,"Fog-Rain",232
"1244",1999-11-26,5,2,-1,5,2,-2,100,99,93,1032,1028,1025,3,1,0,13,10,29,0,6,"Fog",201
"1245",1999-11-27,6,2,-1,6,3,-1,100,97,87,1029,1026,1023,6,1,0,16,11,NA,0,6,"Fog-Rain",210
"1246",1999-11-28,8,6,4,5,3,1,100,86,66,1029,1026,1023,8,2,0,19,10,39,0,6,"Fog",186
"1247",1999-11-29,8,6,3,3,2,1,93,83,71,1029,1025,1023,10,9,7,11,8,29,0,6,"",193
"1248",1999-11-30,8,4,0,5,2,-1,93,87,76,1029,1028,1024,10,6,1,27,10,NA,0,4,"",236
"1249",1999-12-01,8,7,5,7,5,3,100,93,81,1024,1022,1021,10,5,1,32,24,NA,0,6,"Rain",249
"1250",1999-12-02,8,6,3,7,2,-1,93,79,61,1026,1023,1020,10,10,6,24,19,45,0,5,"Rain",269
"1251",1999-12-03,8,6,3,6,3,1,93,85,76,1025,1016,1008,10,10,6,48,26,72,0,6,"Rain",244
"1252",1999-12-04,6,3,2,3,0,-2,93,80,65,1012,1011,1008,10,10,6,26,18,NA,0,6,"Rain",254
"1253",1999-12-05,3,1,0,0,-1,-2,93,87,70,1028,1022,1011,10,10,5,21,13,NA,0,6,"Snow",277
"1254",1999-12-06,4,1,-1,3,1,-3,100,91,86,1028,1024,1021,10,8,2,32,18,45,0,6,"",234
"1255",1999-12-07,6,4,4,5,3,2,100,93,81,1020,1015,1013,10,5,1,35,26,NA,0,6,"Fog-Rain",218
"1256",1999-12-08,8,6,5,6,4,3,93,88,81,1016,1013,1007,10,9,1,29,21,NA,0,6,"Rain",220
"1257",1999-12-09,8,7,5,6,4,3,93,86,81,1007,1002,1000,10,9,4,34,27,52,0,6,"Rain",216
"1258",1999-12-10,5,4,3,3,2,1,100,90,81,1008,1004,999,10,8,2,27,21,NA,0,6,"Rain",206
"1259",1999-12-11,10,6,2,8,4,1,100,92,82,1007,1000,995,10,6,0,47,23,71,0,6,"Fog-Rain",212
"1260",1999-12-12,10,7,3,8,4,0,93,86,70,1000,992,986,10,7,1,66,31,98,0,6,"Rain",240
"1261",1999-12-13,4,2,0,3,1,0,100,89,81,1010,1005,999,10,8,1,39,24,66,0,6,"Rain-Snow",228
"1262",1999-12-14,4,1,-1,3,1,-2,100,89,81,1001,997,995,10,9,3,27,18,NA,0,5,"Rain-Snow",278
"1263",1999-12-15,2,-1,-3,-1,-3,-7,100,84,65,1013,1005,1001,10,9,3,23,6,NA,0,5,"Snow",338
"1264",1999-12-16,2,-1,-4,-2,-5,-6,93,78,60,1025,1020,1014,10,9,3,14,8,NA,0,5,"Rain-Snow",309
"1265",1999-12-17,3,1,-1,2,-1,-2,93,92,87,1025,1019,1012,10,6,1,39,21,60,0,7,"Rain-Snow",215
"1266",1999-12-18,5,2,0,4,2,-1,100,93,87,1014,1012,1011,10,7,3,34,18,NA,0,6,"Rain-Snow",341
"1267",1999-12-19,1,-1,-2,0,-2,-4,100,92,80,1018,1013,1008,10,7,1,23,13,NA,0,5,"Fog-Snow",355
"1268",1999-12-20,3,-2,-6,-2,-4,-7,100,89,65,1027,1024,1019,10,8,0,14,6,NA,0,4,"Fog",325
"1269",1999-12-21,-2,-3,-5,-2,-4,-7,100,94,86,1031,1029,1026,10,5,0,8,5,NA,0,6,"Fog",173
"1270",1999-12-22,-4,-6,-7,-7,-8,-9,93,86,80,1030,1028,1024,10,7,3,13,8,NA,0,5,"",146
"1271",1999-12-23,1,-2,-4,1,-2,-7,100,92,80,1025,1023,1021,10,3,0,13,6,NA,0,6,"Fog-Rain",187
"1272",1999-12-24,6,3,1,4,3,1,100,95,87,1022,1014,1005,10,4,0,34,16,53,0,7,"Fog-Rain",198
"1273",1999-12-25,7,4,3,5,3,0,93,84,70,1004,998,996,10,10,5,47,32,71,0,6,"Rain-Thunderstorm",209
"1274",1999-12-26,5,3,2,4,2,0,93,87,70,1001,990,969,10,9,3,52,27,98,0,6,"Rain",213
"1275",1999-12-27,3,2,1,1,1,0,93,88,81,997,991,980,10,9,2,32,21,50,0,6,"Rain",229
"1276",1999-12-28,2,1,0,1,0,-1,100,91,81,1004,994,979,10,6,1,32,18,NA,0,6,"Rain-Snow",322
"1277",1999-12-29,2,1,0,0,-1,-3,100,86,70,1019,1012,1004,10,9,4,14,10,NA,0,5,"Snow",285
"1278",1999-12-30,2,1,0,0,-1,-1,100,91,81,1024,1022,1019,10,6,1,23,11,NA,0,6,"Rain-Snow",237
"1279",1999-12-31,2,1,0,2,1,-1,100,98,93,1023,1020,1019,10,1,0,13,10,NA,0,6,"Fog-Snow",198
"1280",2000-01-01,5,3,1,4,3,1,100,97,93,1028,1024,1023,8,2,0,13,6,NA,0,6,"Fog-Rain",241
"1281",2000-01-02,4,2,1,4,2,0,100,98,93,1030,1029,1028,10,2,0,10,5,NA,0,6,"Fog",210
"1282",2000-01-03,3,1,0,3,1,0,100,98,93,1029,1027,1023,10,2,0,16,10,NA,0,7,"Fog",199
"1283",2000-01-04,7,4,3,6,4,2,100,93,87,1022,1019,1017,10,6,2,32,19,47,0,6,"Rain",226
"1284",2000-01-05,7,4,2,5,3,1,100,91,81,1023,1021,1019,10,8,0,24,11,NA,0,5,"Fog",217
"1285",2000-01-06,6,3,1,5,3,1,100,99,93,1022,1020,1019,10,1,0,14,6,NA,0,7,"Fog-Rain",191
"1286",2000-01-07,6,4,4,5,3,1,100,90,81,1025,1023,1022,10,8,1,24,8,NA,0,6,"Fog-Rain",234
"1287",2000-01-08,5,3,2,5,2,0,100,92,75,1022,1021,1020,10,5,0,24,13,NA,0,6,"Fog-Rain",205
"1288",2000-01-09,5,3,2,5,2,-1,100,90,81,1029,1023,1020,10,6,0,16,6,NA,0,6,"Fog-Rain",17
"1289",2000-01-10,4,2,-1,-1,-2,-3,93,79,65,1035,1033,1029,10,9,5,21,11,NA,0,3,"",24
"1290",2000-01-11,1,-1,-3,-1,-2,-4,93,89,80,1037,1036,1035,10,7,4,8,5,NA,0,5,"",53
"1291",2000-01-12,0,0,0,-1,-2,-3,93,90,80,1034,1030,1025,10,8,3,11,5,NA,0,7,"",182
"1292",2000-01-13,2,0,-2,-2,-3,-4,87,81,65,1024,1019,1016,10,10,8,24,10,NA,0,5,"",197
"1293",2000-01-14,3,1,0,0,-1,-2,93,86,81,1025,1020,1017,10,6,4,10,5,NA,0,5,"Snow",114
"1294",2000-01-15,4,2,0,0,-2,-4,93,83,75,1033,1030,1025,10,8,6,23,14,NA,0,4,"",46
"1295",2000-01-16,3,0,-2,0,-4,-7,93,75,65,1035,1034,1033,10,10,10,21,13,NA,0,6,"",32
"1296",2000-01-17,7,4,2,3,2,1,93,86,76,1033,1030,1028,10,9,4,21,8,45,0,6,"",322
"1297",2000-01-18,6,4,3,3,1,-3,93,79,65,1027,1024,1022,10,10,10,26,16,45,0,6,"Rain",337
"1298",2000-01-19,3,2,1,-1,-2,-4,87,75,65,1032,1029,1026,10,10,6,13,10,NA,0,6,"Snow",334
"1299",2000-01-20,3,1,-1,0,-2,-3,93,83,70,1032,1031,1028,10,10,8,16,8,NA,0,6,"Rain-Snow",300
"1300",2000-01-21,4,2,1,2,1,0,93,87,75,1027,1026,1024,10,9,4,21,11,NA,0,6,"Rain",290
"1301",2000-01-22,2,1,1,1,0,-1,93,90,87,1024,1013,1007,10,10,3,29,13,29,0,6,"Rain-Snow",286
"1302",2000-01-23,2,0,-2,0,-1,-6,93,86,70,1019,1014,1011,10,10,8,23,11,NA,0,6,"Snow",333
"1303",2000-01-24,-2,-6,-9,-6,-11,-12,86,66,47,1025,1022,1019,10,9,8,16,11,NA,0,3,"",66
"1304",2000-01-25,0,-4,-9,-8,-11,-13,86,64,51,1030,1027,1024,10,10,10,16,6,NA,0,2,"",68
"1305",2000-01-26,1,-4,-9,-5,-8,-12,80,72,56,1032,1031,1030,10,8,6,8,3,NA,0,0,"",68
"1306",2000-01-27,1,-3,-6,-5,-7,-8,93,76,52,1032,1029,1025,10,5,2,13,5,NA,0,0,"",226
"1307",2000-01-28,3,-2,-7,0,-4,-8,93,81,60,1025,1020,1015,10,5,2,29,13,NA,0,4,"",238
"1308",2000-01-29,7,4,3,6,4,0,93,91,81,1014,1007,1004,10,4,0,50,37,71,0,6,"Rain",244
"1309",2000-01-30,9,8,7,8,7,5,93,89,81,1021,1015,1006,10,7,1,39,31,61,0,6,"Rain",261
"1310",2000-01-31,8,7,7,6,4,3,93,83,71,1027,1024,1021,10,10,10,37,29,61,0,6,"",253
"1311",2000-02-01,7,6,5,5,4,3,93,90,76,1026,1021,1018,10,8,1,21,16,NA,0,6,"",231
"1312",2000-02-02,6,3,2,5,3,0,100,90,81,1027,1019,1016,10,5,1,19,13,NA,0,6,"Rain",265
"1313",2000-02-03,5,3,1,2,1,0,100,88,76,1037,1033,1027,10,7,1,16,10,NA,0,6,"",265
"1314",2000-02-04,6,3,2,2,2,1,93,85,70,1037,1036,1034,10,6,2,23,11,NA,0,6,"Rain",241
"1315",2000-02-05,10,6,2,2,1,0,93,74,58,1034,1031,1027,10,10,10,16,10,NA,0,NA,"",199
"1316",2000-02-06,10,7,3,5,2,-1,87,74,62,1027,1023,1019,10,10,8,24,11,NA,0,6,"Rain",221
"1317",2000-02-07,7,6,5,6,4,1,93,85,66,1021,1017,1014,10,9,5,35,24,52,0,6,"Rain",238
"1318",2000-02-08,11,9,6,9,6,2,94,85,71,1014,1010,1005,10,9,3,40,27,61,0,6,"Rain",251
"1319",2000-02-09,6,3,2,2,0,-1,87,75,61,1028,1021,1014,10,10,5,29,23,50,0,5,"Rain",271
"1320",2000-02-10,7,3,1,5,2,-1,100,87,61,1028,1022,1017,10,9,3,34,14,NA,0,6,"Rain",223
"1321",2000-02-11,7,3,0,0,-2,-3,93,78,49,1030,1027,1021,10,10,10,10,5,NA,0,2,"",320
"1322",2000-02-12,5,1,-3,2,-2,-4,100,86,65,1028,1025,1022,10,8,0,35,11,53,0,4,"Fog-Rain",245
"1323",2000-02-13,6,3,1,5,3,-1,100,91,81,1024,1020,1017,10,7,0,27,18,NA,0,6,"Rain",270
"1324",2000-02-14,6,2,-2,6,0,-3,100,93,81,1025,1023,1017,10,3,0,23,6,32,0,4,"Fog-Rain",231
"1325",2000-02-15,7,6,4,7,4,2,100,88,81,1018,1016,1008,10,9,3,32,19,NA,0,6,"Rain",255
