"","CET","Max.TemperatureC","Mean.TemperatureC","Min.TemperatureC","Dew.PointC","MeanDew.PointC","Min.DewpointC","Max.Humidity","Mean.Humidity","Min.Humidity","Max.Sea.Level.PressurehPa","Mean.Sea.Level.PressurehPa","Min.Sea.Level.PressurehPa","Max.VisibilityKm","Mean.VisibilityKm","Min.VisibilitykM","Max.Wind.SpeedKm.h","Mean.Wind.SpeedKm.h","Max.Gust.SpeedKm.h","Precipitationmm","CloudCover","Events","WindDirDegrees"
"1171",1999-09-14,23,20,17,19,17,15,100,89,73,1014,1012,1011,10,4,1,16,10,NA,0,5,"Rain-Thunderstorm",18
"1172",1999-09-15,18,14,12,17,15,11,100,96,88,1014,1013,1013,9,5,2,16,6,NA,0,5,"Rain",208
"1173",1999-09-16,20,14,9,13,11,9,100,79,56,1014,1013,1010,10,10,7,26,13,NA,0,3,"Rain",196
"1174",1999-09-17,18,16,13,14,13,11,100,86,68,1011,1010,1009,10,9,5,16,11,NA,0,6,"Rain",209
"1175",1999-09-18,19,14,11,13,12,10,100,84,64,1011,1009,1005,10,10,10,16,11,NA,0,4,"",154
"1176",1999-09-19,21,17,14,16,13,11,88,77,64,1005,1000,996,10,10,10,27,13,40,0,6,"Rain",133
"1177",1999-09-20,19,17,15,14,13,11,82,76,64,999,995,992,10,10,10,32,16,NA,0,5,"Rain",164
"1178",1999-09-21,19,16,13,14,12,10,100,81,68,1003,1000,998,10,10,8,29,19,48,0,5,"Rain",176
"1179",1999-09-22,19,17,14,17,16,13,100,91,83,1007,1005,1002,10,9,3,23,16,37,0,6,"Rain",186
"1180",1999-09-23,22,18,15,16,15,14,100,81,64,1014,1009,1006,10,10,7,32,16,NA,0,4,"Rain-Thunderstorm",193
"1181",1999-09-24,22,18,14,15,14,13,94,78,64,1017,1015,1006,10,10,10,29,19,45,0,4,"",197
"1182",1999-09-25,20,18,15,15,14,13,94,83,68,1014,1011,1008,10,10,10,24,16,39,0,6,"",199
"1183",1999-09-26,17,14,13,15,13,11,100,87,72,1008,1007,1006,10,10,5,34,16,47,0,5,"Rain-Thunderstorm",212
"1184",1999-09-27,16,14,13,14,13,11,94,90,82,1013,1005,1001,10,10,7,35,21,53,0,5,"Rain",195
"1185",1999-09-28,17,14,12,14,12,11,100,87,72,1009,1005,1001,10,10,4,32,23,50,0,6,"Rain",219
"1186",1999-09-29,17,16,14,15,14,12,100,93,88,1008,1003,1000,10,9,4,27,24,61,0,6,"Rain",206
"1187",1999-09-30,15,14,14,14,13,12,100,94,88,1001,997,994,10,9,3,29,21,48,0,6,"Rain",218
"1188",1999-10-01,15,13,11,12,11,10,100,86,77,1008,1005,1001,10,10,5,40,27,60,0,6,"Rain",227
"1189",1999-10-02,15,12,9,13,11,8,100,91,77,1005,1001,999,10,9,4,39,27,71,0,6,"Rain",208
"1190",1999-10-03,13,11,9,8,7,4,93,85,67,1007,1004,1001,10,10,10,35,24,48,0,3,"Rain",213
"1191",1999-10-04,10,9,8,9,8,7,100,91,82,1018,1012,1007,10,9,7,24,19,NA,0,6,"Rain",255
"1192",1999-10-05,12,9,6,8,7,6,100,88,72,1026,1022,1018,10,10,7,19,8,NA,0,5,"Rain",294
"1193",1999-10-06,14,9,4,8,7,4,100,87,63,1029,1028,1027,10,9,5,11,6,NA,0,5,"",273
"1194",1999-10-07,13,9,6,8,7,3,100,82,54,1029,1028,1023,10,9,4,21,8,NA,0,4,"Fog",226
"1195",1999-10-08,14,12,10,13,11,7,100,94,76,1026,1024,1022,10,7,2,24,19,NA,0,6,"Rain",223
"1196",1999-10-09,14,13,12,14,13,12,100,96,94,1025,1023,1022,10,7,2,23,18,NA,0,6,"Rain",238
"1197",1999-10-10,14,13,13,14,13,12,100,97,94,1025,1024,1024,10,7,2,24,18,NA,0,6,"Rain",218
"1198",1999-10-11,15,13,11,14,13,10,100,97,94,1028,1025,1024,10,6,3,19,13,NA,0,6,"Rain",277
"1199",1999-10-12,14,10,6,10,7,5,100,86,72,1031,1029,1028,10,10,7,13,5,NA,0,3,"Fog",16
"1200",1999-10-13,13,9,5,9,7,4,93,84,72,1030,1029,1028,10,9,2,16,8,NA,0,1,"Fog",38
"1201",1999-10-14,14,9,4,10,7,3,100,90,77,1028,1027,1026,10,6,1,21,5,NA,0,1,"Fog",65
"1202",1999-10-15,14,10,6,10,8,6,100,89,72,1026,1023,1022,10,6,0,19,8,NA,0,2,"Fog",65
"1203",1999-10-16,16,10,5,9,7,4,100,83,59,1023,1022,1021,8,8,5,16,8,NA,0,3,"",81
"1204",1999-10-17,13,7,2,7,4,1,93,81,67,1021,1020,1019,NA,NA,NA,24,13,NA,0,NA,"",63
"1205",1999-10-18,11,6,0,4,2,-1,100,81,62,1021,1018,1016,NA,NA,NA,35,18,55,0,NA,"",55
"1206",1999-10-19,10,5,0,3,1,0,100,81,62,1016,1013,1010,NA,NA,NA,32,23,NA,0,NA,"",55
"1207",1999-10-20,11,7,3,7,4,1,87,81,71,1009,1006,1004,10,10,9,23,16,NA,0,6,"Rain",76
"1208",1999-10-21,12,9,6,9,6,4,93,85,76,1003,1000,999,10,10,10,16,13,NA,0,6,"Rain",109
"1209",1999-10-22,14,12,10,12,10,8,94,91,82,1002,1000,997,10,10,10,24,13,NA,0,5,"Rain",153
"1210",1999-10-23,18,14,11,13,11,10,100,87,72,999,998,998,10,10,10,29,18,45,0,3,"Rain",181
"1211",1999-10-24,15,12,10,13,11,9,94,89,82,998,992,989,10,10,10,29,19,48,0,5,"Rain",160
"1212",1999-10-25,15,13,11,12,10,9,94,86,82,1005,998,993,10,10,10,29,21,52,0,4,"Rain",187
"1213",1999-10-26,16,13,10,12,11,10,100,90,72,1023,1013,1005,10,10,5,26,21,NA,0,5,"Rain",217
"1214",1999-10-27,14,11,8,11,9,8,100,92,82,1027,1026,1023,10,6,1,21,14,NA,0,6,"",217
"1215",1999-10-28,15,11,8,12,9,7,100,91,82,1027,1025,1023,9,7,6,11,6,NA,0,0,"",194
"1216",1999-10-29,18,12,7,13,9,7,100,85,72,1027,1025,1020,9,6,3,13,6,NA,0,4,"Fog",132
"1217",1999-10-30,21,16,12,15,13,10,94,81,68,1019,1011,1008,10,10,10,32,18,50,0,5,"Rain",177
"1218",1999-10-31,13,11,9,10,9,8,94,87,77,1024,1019,1010,10,10,10,27,23,45,0,3,"Rain",208
"1219",1999-11-01,17,12,8,15,11,6,94,84,63,1023,1016,1013,10,10,10,37,19,60,0,6,"Rain",182
"1220",1999-11-02,15,11,7,14,10,1,100,92,47,1027,1020,1014,10,10,5,23,13,45,0,5,"Rain",241
"1221",1999-11-03,13,9,5,8,6,4,100,89,72,1032,1030,1027,10,9,6,11,10,NA,0,2,"Fog",224
"1222",1999-11-04,12,8,4,7,5,3,100,85,62,1030,1024,1019,10,10,10,11,5,NA,0,4,"",119
"1223",1999-11-05,12,8,5,8,6,4,100,84,71,1018,1009,999,10,10,10,48,18,69,0,5,"Rain",182
"1224",1999-11-06,9,7,6,7,4,3,93,82,71,1018,1008,1001,10,10,10,35,26,60,0,5,"Rain",235
"1225",1999-11-07,8,7,5,6,4,3,93,88,81,1029,1025,1018,10,9,3,19,14,NA,0,6,"Rain",248
"1226",1999-11-08,10,7,4,10,7,2,100,94,87,1031,1030,1029,10,3,0,14,11,NA,0,6,"Fog-Rain",251
"1227",1999-11-09,11,9,7,10,8,6,100,96,88,1034,1032,1031,10,5,1,24,11,NA,0,6,"Rain",345
"1228",1999-11-10,9,7,6,7,6,4,100,87,71,1033,1031,1030,10,10,10,32,18,NA,0,5,"Rain",9
"1229",1999-11-11,7,4,3,5,4,1,93,88,81,1032,1031,1030,10,10,8,29,26,NA,0,6,"",37
"1230",1999-11-12,6,2,-1,3,1,-1,100,91,76,1030,1029,1027,10,9,8,19,11,NA,0,1,"",57
"1231",1999-11-13,4,1,-2,3,-1,-3,100,95,87,1026,1023,1021,10,3,0,21,8,NA,0,4,"Fog",32
"1232",1999-11-14,9,6,3,9,6,2,100,91,76,1019,1017,1016,10,6,0,21,10,NA,0,6,"Fog-Rain",4
"1233",1999-11-15,6,2,-3,5,-1,-4,100,90,70,1023,1022,1018,10,7,1,21,13,NA,0,3,"Fog",48
"1234",1999-11-16,2,-1,-4,0,-2,-5,100,91,75,1021,1016,1012,10,6,2,21,8,NA,0,7,"Snow",202
"1235",1999-11-17,7,3,1,4,2,0,100,92,81,1014,1012,1011,10,5,2,21,18,37,0,5,"Rain-Snow",253
"1236",1999-11-18,3,1,0,2,0,-2,100,91,87,1013,1006,1003,10,7,1,23,16,NA,0,5,"Rain-Snow",250
"1237",1999-11-19,2,1,0,1,0,-1,100,92,87,1016,1010,1005,10,7,3,27,13,NA,0,6,"Rain-Snow",346
"1238",1999-11-20,2,1,-1,1,0,-2,100,93,87,1018,1016,1015,10,8,2,23,18,NA,0,6,"Snow",20
"1239",1999-11-21,-1,-2,-3,-2,-3,-4,93,92,86,1018,1017,1015,10,5,1,16,13,NA,0,5,"Fog",49
"1240",1999-11-22,3,0,-1,2,-1,-3,100,89,80,1017,1015,1014,7,5,2,27,14,NA,0,6,"Rain",229
"1241",1999-11-23,7,4,3,6,4,2,100,97,93,1025,1022,1017,6,2,0,23,14,NA,0,7,"Fog",227
"1242",1999-11-24,7,6,6,7,6,5,100,97,93,1029,1027,1025,6,2,0,23,14,NA,0,7,"Fog-Rain",200
"1243",1999-11-25,8,7,6,8,6,5,100,94,87,1030,1029,1029,10,5,2,29,23,NA,0,6,"Rain",206
"1244",1999-11-26,8,7,5,8,5,2,100,88,71,1030,1026,1022,10,5,2,34,23,50,0,6,"",192
"1245",1999-11-27,9,7,5,8,6,2,100,91,81,1027,1024,1020,10,8,3,34,23,39,0,6,"Rain",199
"1246",1999-11-28,10,8,7,8,6,4,100,82,76,1027,1023,1020,10,9,7,32,23,40,0,6,"",185
"1247",1999-11-29,10,8,7,6,4,4,87,80,76,1027,1023,1020,NA,NA,NA,27,23,NA,0,NA,"",199
"1248",1999-11-30,8,7,6,7,6,4,100,91,81,1028,1026,1023,10,6,1,35,19,NA,0,6,"Fog",214
"1249",1999-12-01,11,9,7,10,8,5,100,95,87,1023,1020,1019,10,7,2,35,26,29,0,6,"Rain",243
"1250",1999-12-02,8,7,5,6,4,2,93,85,71,1024,1023,1021,10,10,10,24,18,40,0,5,"",244
"1251",1999-12-03,10,7,4,8,4,0,93,83,70,1023,1014,1005,10,9,4,58,32,90,0,6,"Rain",225
"1252",1999-12-04,6,3,2,3,1,-1,93,82,75,1013,1011,1009,10,10,6,27,16,47,0,4,"Rain-Snow",234
"1253",1999-12-05,5,2,0,3,1,0,100,93,87,1028,1023,1013,10,10,6,23,14,NA,0,5,"Rain-Snow",242
"1254",1999-12-06,7,3,1,6,3,0,100,92,87,1027,1022,1018,10,7,3,219,29,55,0,6,"Rain",207
"1255",1999-12-07,8,7,6,7,6,5,100,93,87,1018,1013,1010,10,8,3,35,29,55,0,6,"Rain",216
"1256",1999-12-08,9,7,6,7,6,5,100,89,82,1015,1011,1003,10,10,9,37,26,58,0,5,"Rain",210
"1257",1999-12-09,10,8,6,8,5,3,93,86,76,1002,999,997,10,9,6,37,29,58,0,4,"Rain",207
"1258",1999-12-10,17,10,4,5,4,3,100,88,45,1006,1002,997,10,10,9,34,26,55,0,5,"Rain",216
"1259",1999-12-11,11,7,4,10,7,2,100,92,87,1004,996,991,10,9,5,48,27,74,0,6,"Rain",202
"1260",1999-12-12,10,8,5,9,6,4,100,93,82,1000,990,980,10,9,5,40,26,69,0,6,"Rain",235
"1261",1999-12-13,6,4,3,4,3,2,100,90,81,1008,1002,997,10,10,5,47,24,89,0,5,"Rain",224
"1262",1999-12-14,5,3,1,3,2,-1,100,93,87,1002,997,995,10,9,3,24,14,NA,0,5,"Rain-Snow",250
"1263",1999-12-15,1,-1,-3,-1,-2,-4,93,90,75,1017,1008,1002,10,9,1,23,13,NA,0,4,"Snow",297
"1264",1999-12-16,2,-1,-4,1,-1,-5,100,93,86,1025,1022,1017,10,6,3,19,10,NA,0,5,"",250
"1265",1999-12-17,7,3,1,7,3,0,100,94,87,1024,1015,1009,10,7,2,45,27,66,0,6,"Rain",208
"1266",1999-12-18,6,4,2,5,3,-1,100,93,81,1014,1013,1011,10,7,2,11,6,NA,0,6,"Rain-Snow",277
"1267",1999-12-19,1,-1,-2,0,-1,-2,100,96,93,1021,1015,1011,10,4,0,11,6,NA,0,6,"Fog-Rain-Snow",295
"1268",1999-12-20,0,-2,-3,-1,-2,-3,100,98,93,1028,1025,1022,10,1,0,14,8,NA,0,7,"Fog-Snow",251
"1269",1999-12-21,0,-1,-2,-1,-2,-3,100,94,87,1030,1029,1028,10,6,0,16,11,NA,0,6,"Fog",180
"1270",1999-12-22,2,-1,-3,0,-3,-4,93,88,65,1029,1025,1020,10,10,10,29,16,NA,0,6,"Rain",161
"1271",1999-12-23,4,3,3,4,3,-2,100,94,70,1023,1021,1017,10,5,1,32,24,50,0,6,"Fog-Rain",191
"1272",1999-12-24,8,6,4,7,6,3,100,91,87,1019,1009,996,10,9,5,50,32,77,0,6,"Rain",193
"1273",1999-12-25,10,7,3,7,4,1,93,84,71,999,994,990,10,10,7,58,42,85,0,5,"Rain-Hail",222
"1274",1999-12-26,7,3,1,5,3,0,93,89,76,998,988,974,10,10,5,37,27,71,0,6,"Rain",216
"1275",1999-12-27,5,3,1,3,2,0,100,92,87,996,990,982,10,10,8,27,21,NA,0,6,"Rain-Snow",211
"1276",1999-12-28,4,2,1,3,2,0,100,96,93,1006,997,983,10,5,1,21,13,NA,0,6,"Rain-Snow",294
"1277",1999-12-29,3,2,1,2,1,1,100,95,93,1020,1013,1007,10,7,2,16,11,NA,0,6,"Rain",254
"1278",1999-12-30,3,1,0,2,1,0,100,96,87,1023,1021,1018,10,6,1,24,16,NA,0,6,"Rain",211
"1279",1999-12-31,4,3,2,4,3,1,100,95,93,1022,1020,1017,10,10,5,24,16,NA,0,6,"Rain",184
"1280",2000-01-01,7,6,4,7,6,4,100,97,93,1028,1024,1022,6,2,0,16,10,NA,0,7,"Fog-Rain",225
"1281",2000-01-02,8,7,5,7,6,5,100,98,93,1029,1028,1027,10,5,0,23,11,NA,0,6,"Fog",186
"1282",2000-01-03,7,6,5,6,5,4,93,93,87,1027,1024,1020,10,9,6,37,26,NA,0,6,"Rain",199
"1283",2000-01-04,8,7,6,8,6,5,100,93,81,1020,1017,1014,10,6,3,34,26,52,0,6,"Rain",207
"1284",2000-01-05,8,6,3,5,4,1,93,91,81,1022,1020,1018,10,10,8,23,14,NA,0,5,"",198
"1285",2000-01-06,10,8,5,7,5,4,100,90,76,1021,1017,1006,10,8,4,26,16,40,0,6,"Rain",198
"1286",2000-01-07,7,6,4,6,4,3,100,91,81,1024,1022,1020,10,9,5,26,19,NA,0,5,"",209
"1287",2000-01-08,7,6,4,6,4,2,100,92,87,1020,1019,1018,10,7,1,32,21,NA,0,6,"",200
"1288",2000-01-09,6,3,1,6,3,0,100,94,87,1031,1025,1021,10,7,2,13,6,NA,0,5,"",305
"1289",2000-01-10,4,1,-1,2,-1,-3,100,90,75,1037,1035,1031,10,5,0,8,3,NA,0,4,"Fog",250
"1290",2000-01-11,4,1,-1,0,-1,-2,93,88,75,1037,1037,1035,9,8,6,21,10,NA,0,2,"",195
"1291",2000-01-12,1,-1,-2,1,-1,-3,100,92,81,1035,1030,1024,10,9,8,26,19,40,0,5,"",190
"1292",2000-01-13,2,1,1,0,-1,-2,93,84,75,1023,1018,1016,10,9,5,27,18,NA,0,7,"Snow",188
"1293",2000-01-14,4,2,1,2,1,0,100,94,87,1026,1020,1016,5,3,2,14,10,NA,0,6,"Snow",187
"1294",2000-01-15,3,2,0,2,1,-1,100,96,87,1036,1033,1027,10,3,0,19,10,NA,0,6,"Fog",26
"1295",2000-01-16,5,2,-1,4,1,-2,100,94,81,1037,1036,1036,10,5,0,13,6,NA,0,6,"Fog",325
"1296",2000-01-17,7,4,3,5,4,2,100,94,87,1036,1033,1031,10,7,2,26,13,NA,0,6,"",301
"1297",2000-01-18,7,6,4,6,4,1,100,91,81,1031,1028,1027,10,8,2,32,18,50,0,6,"Rain",329
"1298",2000-01-19,4,3,2,2,2,1,93,88,81,1035,1032,1030,10,10,10,16,11,NA,0,6,"",329
"1299",2000-01-20,4,3,2,2,2,1,93,93,87,1035,1032,1029,10,9,4,19,10,NA,0,6,"Rain",267
"1300",2000-01-21,5,4,3,4,3,2,100,95,87,1029,1028,1027,10,7,2,19,13,NA,0,6,"Rain",294
"1301",2000-01-22,4,3,2,3,2,1,100,95,93,1026,1015,1010,10,7,2,26,14,48,0,6,"Rain-Snow",278
"1302",2000-01-23,4,1,-2,3,1,-4,100,91,81,1022,1017,1014,10,9,3,24,13,NA,0,6,"Rain-Snow",342
"1303",2000-01-24,1,-2,-5,-2,-4,-6,100,87,65,1026,1023,1022,10,7,3,13,8,NA,0,3,"",65
"1304",2000-01-25,2,-2,-5,-1,-5,-7,93,85,64,1031,1028,1026,10,10,9,10,5,NA,0,2,"",213
"1305",2000-01-26,3,-1,-4,0,-3,-7,100,83,74,1034,1032,1031,10,10,10,16,8,NA,0,5,"",225
"1306",2000-01-27,3,0,-3,0,-4,-6,86,81,69,1033,1030,1026,10,9,7,24,11,NA,0,1,"",218
"1307",2000-01-28,4,0,-3,2,-2,-5,93,83,65,1026,1019,1011,10,7,2,39,21,58,0,4,"Rain",207
"1308",2000-01-29,9,7,4,9,6,2,100,92,81,1011,1004,1001,10,7,3,50,40,74,0,6,"Rain",228
"1309",2000-01-30,10,9,9,9,8,7,100,93,87,1019,1014,1005,10,8,3,48,29,74,0,6,"Rain",246
"1310",2000-01-31,9,8,8,8,7,6,93,86,82,1025,1023,1019,10,9,5,47,35,69,0,6,"Rain",233
"1311",2000-02-01,9,8,7,7,6,5,93,85,76,1025,1020,1017,10,10,5,27,21,42,0,6,"Rain",211
"1312",2000-02-02,8,6,3,8,4,2,100,91,81,1028,1019,1014,10,7,1,27,19,NA,0,5,"Fog-Rain",242
"1313",2000-02-03,7,4,2,4,3,1,93,87,81,1036,1033,1028,10,10,10,19,14,NA,0,5,"",239
"1314",2000-02-04,8,7,5,5,4,4,100,91,81,1036,1035,1034,10,8,2,37,21,52,0,7,"Rain",216
"1315",2000-02-05,14,9,4,4,3,2,93,71,48,1034,1030,1025,8,7,7,26,21,NA,0,2,"",196
"1316",2000-02-06,10,8,5,7,5,3,100,86,71,1024,1021,1016,8,5,3,29,19,52,0,6,"Rain",204
"1317",2000-02-07,9,7,6,8,6,4,100,91,76,1019,1015,1011,10,9,3,42,29,63,0,6,"Rain",221
"1318",2000-02-08,11,9,6,11,7,3,100,88,76,1013,1008,1003,10,9,5,45,32,58,0,6,"Rain",233
"1319",2000-02-09,7,4,3,4,2,0,87,79,70,1027,1021,1014,10,10,10,32,23,53,0,5,"Rain",250
"1320",2000-02-10,7,4,2,7,3,1,100,85,76,1027,1020,1014,10,9,3,42,24,63,0,6,"Rain",219
"1321",2000-02-11,8,4,0,2,1,-1,100,85,62,1031,1028,1023,10,10,10,21,10,NA,0,1,"",233
"1322",2000-02-12,7,3,1,5,1,-1,93,85,71,1028,1023,1019,10,9,5,40,21,64,0,4,"Rain",206
"1323",2000-02-13,8,4,0,5,3,0,100,88,71,1025,1020,1017,10,9,7,29,18,NA,0,5,"Rain",256
"1324",2000-02-14,8,3,-1,8,2,-2,100,90,66,1025,1022,1016,10,6,2,34,13,48,0,3,"Rain",199
"1325",2000-02-15,8,7,5,8,6,2,100,91,76,1018,1015,1008,10,8,3,24,16,NA,0,6,"Rain",245
"1326",2000-02-16,5,3,1,4,0,-2,93,82,65,1005,1004,1001,10,9,1,32,24,66,0,5,"Rain-Snow",247
"1327",2000-02-17,5,2,0,1,0,-1,100,85,65,1015,1009,1003,10,9,1,32,18,NA,0,5,"Snow",258
"1328",2000-02-18,8,4,1,6,3,-1,100,88,75,1013,1004,1002,10,9,3,40,26,66,0,6,"Rain-Snow",227
"1329",2000-02-19,7,4,2,4,3,0,93,89,76,1020,1010,1002,10,9,5,24,14,37,0,5,"Rain",299
"1330",2000-02-20,7,3,0,2,1,-1,93,86,70,1030,1027,1020,10,10,10,14,10,NA,0,4,"Rain",297
"1331",2000-02-21,6,2,-1,2,1,-1,100,85,76,1030,1028,1026,10,9,2,24,10,NA,0,5,"Rain",212
"1332",2000-02-22,7,6,4,3,3,2,93,87,76,1026,1024,1012,10,9,5,14,8,NA,0,5,"Rain",228
"1333",2000-05-04,17,13,11,14,12,11,100,92,82,1020,1019,1018,5,2,0,14,10,NA,0,4,"Fog",25
"1334",2000-05-05,24,17,10,18,14,10,100,86,65,1018,1015,1012,10,5,0,23,10,NA,0,2,"Fog-Thunderstorm",46
"1335",2000-05-06,24,18,13,17,14,11,94,79,61,1013,1013,1012,10,10,6,21,10,NA,0,5,"Rain-Thunderstorm",110
"1336",2000-05-07,21,17,14,15,14,13,94,83,68,1016,1015,1013,10,10,10,21,8,NA,0,5,"Thunderstorm",185
"1337",2000-05-08,24,18,12,17,14,11,100,81,65,1018,1017,1016,10,10,7,21,5,NA,0,5,"Fog-Rain-Thunderstorm",128
"1338",2000-05-09,25,19,13,17,16,12,100,77,61,1019,1017,1016,10,10,8,14,5,NA,0,2,"Fog",72
"1339",2000-05-10,24,19,15,17,16,13,94,78,65,1017,1016,1015,10,9,8,21,8,NA,0,5,"",73
"1340",2000-05-11,21,18,15,18,16,14,100,88,73,1019,1017,1016,10,9,3,27,10,37,0,6,"Rain",57
"1341",2000-05-12,18,17,15,17,15,12,100,93,82,1021,1020,1018,10,6,2,14,8,NA,0,6,"Rain-Thunderstorm",235
"1342",2000-05-13,22,18,15,18,16,15,100,90,73,1023,1022,1021,10,4,1,8,3,NA,0,5,"Fog-Rain-Thunderstorm",5
"1343",2000-05-14,25,19,14,19,16,13,94,79,61,1024,1023,1022,10,6,0,37,6,NA,0,1,"Fog",43
"1344",2000-05-15,27,20,14,17,15,11,88,69,54,1022,1020,1017,10,10,10,14,6,NA,0,6,"",175
"1345",2000-05-16,28,22,16,19,17,14,94,74,58,1017,1014,1011,10,10,10,23,10,NA,0,4,"Rain-Thunderstorm",182
"1346",2000-05-17,18,14,11,17,12,8,100,84,67,1014,1013,1011,10,8,2,34,16,48,0,5,"Rain-Thunderstorm",241
"1347",2000-05-18,14,11,8,10,8,7,100,83,67,1013,1009,1008,10,9,3,26,19,55,0,5,"Rain",226
"1348",2000-05-19,12,9,6,9,7,5,100,88,76,1010,1009,1007,10,9,4,29,21,60,0,5,"Rain",241
"1349",2000-05-20,16,11,6,9,8,5,100,80,55,1014,1013,1010,10,9,3,23,13,37,0,5,"Rain",254
"1350",2000-05-21,13,10,8,12,9,8,100,90,82,1012,1008,1005,10,9,5,27,11,45,0,5,"Rain",195
"1351",2000-05-22,15,12,9,11,9,8,100,88,72,1020,1015,1009,10,9,4,21,13,NA,0,6,"Rain",247
"1352",2000-05-23,19,14,9,13,11,8,93,78,64,1020,1018,1016,10,10,10,29,13,NA,0,5,"Fog-Rain",197
"1353",2000-05-24,16,14,13,15,13,12,100,93,77,1016,1015,1012,10,8,1,19,14,NA,0,6,"Rain",216
"1354",2000-05-25,15,12,9,14,11,7,100,85,67,1018,1012,1008,10,10,5,29,21,45,0,5,"Rain",231
"1355",2000-05-26,19,13,7,15,10,7,100,80,60,1019,1013,1004,10,10,10,27,11,37,0,6,"Rain",171
"1356",2000-05-27,18,13,9,15,8,6,88,73,59,1013,1011,1004,10,10,10,47,31,71,0,4,"Rain",215
"1357",2000-05-28,14,11,9,10,8,6,94,81,67,1011,1005,998,10,9,2,63,27,97,0,4,"Rain",214
"1358",2000-05-29,15,10,6,9,7,6,100,82,67,1018,1014,1010,10,10,6,26,19,40,0,4,"Rain",239
"1359",2000-05-30,12,9,7,10,8,5,100,89,82,1018,1014,1011,10,8,4,16,10,NA,0,7,"Rain",149
"1360",2000-05-31,18,13,8,11,9,8,100,82,63,1022,1018,1012,10,6,0,13,8,NA,0,5,"Fog-Rain",21
"1361",2000-06-01,14,13,13,11,11,11,88,86,82,1021,1021,1021,NA,NA,NA,11,8,NA,0,NA,"",197
"1362",2000-06-10,18,16,14,14,13,12,88,84,77,1018,1017,1015,10,8,6,13,10,NA,0,6,"",327
"1363",2000-06-11,20,14,9,13,10,2,94,73,54,1023,1019,1012,10,9,5,19,8,NA,0,4,"",265
"1364",2000-06-12,21,16,10,15,12,8,94,76,64,1028,1026,1023,10,10,10,23,14,34,0,5,"",234
"1365",2000-06-13,25,19,14,17,15,12,94,77,57,1028,1026,1025,10,8,4,19,11,NA,0,5,"",254
"1366",2000-06-14,21,17,13,16,14,13,100,88,68,1027,1025,1024,10,6,0,23,13,NA,0,6,"Fog",244
"1367",2000-06-15,19,17,14,15,13,9,100,81,59,1027,1025,1024,10,7,2,21,14,NA,0,6,"Fog-Rain",279
"1368",2000-06-16,19,14,11,11,9,8,88,67,55,1029,1028,1027,10,10,10,13,6,NA,0,3,"Fog",49
"1369",2000-06-17,23,16,9,12,9,7,87,62,43,1031,1029,1028,NA,NA,NA,13,8,NA,0,NA,"",78
"1370",2000-06-18,30,21,13,16,12,9,77,55,37,1028,1026,1023,NA,NA,NA,14,8,NA,0,NA,"",139
"1371",2000-06-19,32,24,18,20,17,11,69,56,46,1023,1020,1018,10,10,10,24,11,NA,0,1,"",176
"1372",2000-06-20,30,24,19,19,17,13,83,60,35,1018,1015,1013,10,10,10,26,11,NA,0,1,"",178
"1373",2000-06-21,24,20,17,18,16,14,94,74,53,1015,1014,1013,10,9,6,26,14,NA,0,4,"Rain",216
"1374",2000-06-22,20,18,15,13,11,9,88,70,52,1017,1016,1015,10,10,10,32,14,50,0,5,"",220
"1375",2000-06-23,18,16,13,12,11,9,94,77,64,1019,1018,1016,10,10,9,34,21,48,0,6,"",230
"1376",2000-06-24,14,12,11,11,9,8,94,84,72,1018,1017,1016,10,10,10,23,16,NA,0,5,"Rain",250
"1377",2000-06-25,16,13,10,11,9,6,100,81,59,1023,1020,1018,10,9,4,16,8,NA,0,5,"Rain",280
"1378",2000-06-26,17,12,7,8,7,6,93,71,52,1026,1024,1023,10,10,10,19,8,NA,0,3,"",342
"1379",2000-06-27,18,12,7,9,8,6,100,68,49,1026,1023,1021,10,10,8,19,8,NA,0,3,"Fog",34
"1380",2000-06-28,18,13,9,9,8,7,93,69,52,1021,1020,1019,10,9,6,19,11,NA,0,4,"Fog",17
"1381",2000-06-29,15,11,7,11,9,6,93,78,67,1022,1021,1020,10,10,8,10,5,NA,0,5,"Fog-Rain",346
"1382",2000-06-30,21,16,12,15,13,10,100,86,68,1019,1016,1013,10,7,2,13,5,NA,0,5,"Fog-Rain",77
"1383",2000-07-01,24,20,16,18,16,14,94,83,61,1013,1011,1010,10,7,4,16,5,NA,0,5,"Fog-Rain-Thunderstorm",189
"1384",2000-07-02,25,20,16,20,17,14,94,82,57,1012,1011,1008,10,9,4,13,6,NA,0,6,"Rain-Thunderstorm",215
"1385",2000-07-03,24,20,16,17,16,14,100,85,61,1011,1010,1009,10,6,0,13,6,NA,0,5,"Fog",261
"1386",2000-07-04,21,18,15,16,15,14,100,86,68,1009,1007,1005,10,7,1,24,6,NA,0,5,"Fog-Rain",112
"1387",2000-07-05,20,17,13,15,13,12,94,88,64,1018,1013,1009,10,10,8,35,19,NA,0,5,"Rain",231
"1388",2000-07-06,21,17,14,16,14,13,100,83,64,1020,1019,1016,10,8,3,16,8,NA,0,5,"",318
"1389",2000-07-07,15,13,12,14,13,11,100,93,88,1017,1014,1013,10,5,2,27,14,NA,0,6,"Rain",24
"1390",2000-07-08,17,12,8,12,10,7,100,84,68,1018,1017,1015,10,9,7,27,13,NA,0,5,"Rain",260
